date,northbound_net_buy_100m,mean120,std120,upper,lower,trigger,signal_score,signal_text,effective_date
2020-11-25,-15.6883,7.188735,59.423882018147076,66.61261701814708,-52.235147018147075,,1,看多状态,2020-11-26
2020-11-26,60.28939999999999,7.335125000000001,59.34499731669634,66.68012231669634,-52.009872316696345,,1,看多状态,2020-11-27
2020-11-27,24.7648,7.658760833333334,59.52824943961698,67.18701027295032,-51.869488606283646,,1,看多状态,2020-11-30
2020-11-30,49.3945,7.541344166666666,59.480076079159936,67.0214202458266,-51.93873191249327,,1,看多状态,2020-12-01
2020-12-01,162.9281,7.8455924999999995,59.600891211498684,67.44648371149869,-51.75529871149868,看多触发,1,看多状态,2020-12-02
2020-12-02,-40.2484,8.968469166666667,61.23418043462299,70.20264960128966,-52.26571126795633,,1,看多状态,2020-12-03
2020-12-03,35.9442000000001,8.207468333333333,61.27397360075248,69.48144193408581,-53.066505267419146,,1,看多状态,2020-12-04
2020-12-04,37.3851,7.633200000000001,60.68060875976745,68.31380875976745,-53.04740875976745,,1,看多状态,2020-12-07
2020-12-07,-11.6012,7.784019166666668,60.732285991274296,68.51630515794096,-52.94826682460763,,1,看多状态,2020-12-08
2020-12-08,66.7565,7.319492500000001,60.66500151121727,67.98449401121727,-53.34550901121727,,1,看多状态,2020-12-09
2020-12-09,38.899,7.635507500000001,60.87642231310126,68.51192981310126,-53.240914813101256,,1,看多状态,2020-12-10
2020-12-10,15.2161,7.598044166666668,60.85561099022488,68.45365515689156,-53.257566823558214,,1,看多状态,2020-12-11
2020-12-11,-39.6782,7.673658333333334,60.85942412433325,68.53308245766658,-53.185765790999916,,1,看多状态,2020-12-14
2020-12-14,2.2282,6.957298333333335,60.90702745734473,67.86432579067807,-53.9497291240114,,1,看多状态,2020-12-15
2020-12-15,-3.50110000000001,6.940665833333335,60.908052623371105,67.84871845670445,-53.96738679003777,,1,看多状态,2020-12-16
2020-12-16,19.1542,6.899391666666668,60.91348131122843,67.8128729778951,-54.014089644561764,,1,看多状态,2020-12-17
2020-12-17,80.578,7.133594166666668,60.90605828022227,68.03965244688894,-53.7724641135556,看多触发,1,看多状态,2020-12-18
2020-12-18,-13.6241,8.144259166666668,61.111517217399545,69.25577638406621,-52.96725805073288,,1,看多状态,2020-12-21
2020-12-21,78.6074,7.699859166666668,61.07397625011612,68.77383541678279,-53.37411708344945,看多触发,1,看多状态,2020-12-22
2020-12-22,-35.8569,8.581705833333334,61.32906201158543,69.91076784491877,-52.74735617825209,,1,看多状态,2020-12-23
2020-12-23,43.3861,7.869850833333334,61.345111454533,69.21496228786633,-53.475260621199666,,1,看多状态,2020-12-24
2020-12-28,-4.08140000000003,6.7119550000000014,59.301708187110584,66.01366318711058,-52.58975318711058,,1,看多状态,2020-12-29
2020-12-29,44.712,6.496079166666669,59.29338521252595,65.78946437919262,-52.79730604585928,,1,看多状态,2020-12-30
2020-12-30,64.4008,6.805972500000001,59.395896665176544,66.20186916517655,-52.58992416517654,,1,看多状态,2020-12-31
2020-12-31,30.7843,7.187994166666668,59.61912506692037,66.80711923358703,-52.4311309002537,,1,看多状态,2021-01-04
2021-01-04,-5.4191000000000304,7.565105000000002,59.624107097846235,67.18921209784624,-52.05900209784623,,1,看多状态,2021-01-05
2021-01-05,-44.4437000000001,6.0936883333333345,57.700875481721894,63.79456381505523,-51.60718714838856,,1,看多状态,2021-01-06
2021-01-06,2.35919999999998,4.623834166666667,56.70618003669323,61.3300142033599,-52.082345870026565,,1,看多状态,2021-01-07
2021-01-07,32.630700000000004,3.5058091666666664,55.39114267531991,58.89695184198658,-51.88533350865325,,1,看多状态,2021-01-08
2021-01-08,206.1462,2.9574108333333338,54.76559816390566,57.72300899723899,-51.80818733057232,看多触发,1,看多状态,2021-01-11
2021-01-11,8.935800000000091,4.579188333333334,57.818154798000755,62.39734313133409,-53.23896646466742,,1,看多状态,2021-01-12
2021-01-12,84.4484,3.991035833333334,57.40699252933823,61.39802836267157,-53.4159566960049,看多触发,1,看多状态,2021-01-13
2021-01-13,27.1215,5.0608658333333345,57.70189069432429,62.76275652765763,-52.64102486099095,,1,看多状态,2021-01-14
2021-01-14,51.0704,4.716015833333333,57.442620822021354,62.158636655354684,-52.726604988688024,,1,看多状态,2021-01-15
2021-01-15,8.013399999999969,6.590281666666667,55.192809902159944,61.78309156882661,-48.602528235493274,,1,看多状态,2021-01-18
2021-01-18,16.3659,6.882528333333332,55.10593282630137,61.9884611596347,-48.22340449296804,,1,看多状态,2021-01-19
2021-01-19,9.18460000000003,7.5956075,54.664969938880276,62.260577438880276,-47.069362438880276,,1,看多状态,2021-01-20
2021-01-20,33.9425,7.585194166666667,54.66454367967206,62.249737846338725,-47.07934951300539,,1,看多状态,2021-01-21
2021-01-21,56.7791,8.359628333333333,54.37094831871925,62.730576652052584,-46.01131998538592,,1,看多状态,2021-01-22
2021-01-22,-20.1978,9.083724166666666,54.43284606884854,63.5165702355152,-45.34912190218188,,1,看多状态,2021-01-25
2021-01-25,19.31,8.567887500000001,54.41443202565892,62.98231952565892,-45.84654452565891,,1,看多状态,2021-01-26
2021-01-26,-35.412,9.033271666666668,54.26404109120297,63.29731275786963,-45.230769424536305,,1,看多状态,2021-01-27
2021-01-27,-12.5473,10.1012875,52.05451409114106,62.155801591141056,-41.95322659114106,,1,看多状态,2021-01-28
2021-01-28,-64.0457,10.12292,52.04447340636162,62.16739340636162,-41.92155340636162,看空触发,-1,看空状态,2021-01-29
2021-01-29,25.3283,9.775272500000002,52.40117206135624,62.17644456135624,-42.62589956135624,,-1,看空状态,2021-02-01
2021-02-01,34.592,9.3420625,52.051850454852215,61.39391295485221,-42.70978795485222,,-1,看空状态,2021-02-02
2021-02-02,32.8087,10.1585025,51.668544212030014,61.82704671203001,-41.51004171203002,,-1,看空状态,2021-02-03
2021-02-03,34.2298999999999,10.590505,51.63914474110134,62.22964974110134,-41.04863974110134,,-1,看空状态,2021-02-04
2021-02-04,67.7057,10.892027500000001,51.67091469941071,62.56294219941071,-40.778887199410704,看多触发,1,看多状态,2021-02-05
2021-02-05,83.92530000000001,11.2781875,51.92239782746662,63.20058532746662,-40.64421032746662,看多触发,1,看多状态,2021-02-08
2021-02-08,79.297,12.142654166666665,52.26288750692018,64.40554167358684,-40.12023334025351,看多触发,1,看多状态,2021-02-09
2021-02-09,26.2361,13.015755,52.50376969136768,65.51952469136768,-39.48801469136768,,1,看多状态,2021-02-10
2021-02-10,-17.8018,13.389578333333334,52.43626546753895,65.82584380087229,-39.04668713420562,,1,看多状态,2021-02-18
2021-02-18,50.73479999999999,13.240615833333333,52.49976367238207,65.74037950571541,-39.25914783904874,,1,看多状态,2021-02-19
2021-02-19,95.5262000000001,13.3343875,52.55704663951829,65.8914341395183,-39.22265913951829,看多触发,1,看多状态,2021-02-22
2021-02-22,-11.1395,14.266917500000002,53.01619264977063,67.28311014977064,-38.749275149770625,,1,看多状态,2021-02-23
2021-02-23,6.5076999999999705,14.3476025,52.96969000517291,67.3172925051729,-38.62208750517291,,1,看多状态,2021-02-24
2021-02-24,-6.73239999999998,13.866077500000001,52.774142682931384,66.64022018293139,-38.90806518293138,,1,看多状态,2021-02-25
2021-02-25,-7.324500000000009,13.333855,52.65603248390311,65.98988748390312,-39.32217748390311,,1,看多状态,2021-02-26
2021-02-26,-56.320600000000006,13.442627500000002,52.59926076291733,66.04188826291734,-39.15663326291733,看空触发,-1,看空状态,2021-03-01
2021-03-01,37.8646000000001,13.484425,52.54129995970959,66.02572495970959,-39.05687495970959,,-1,看空状态,2021-03-02
2021-03-02,-67.9062,14.036003333333335,52.446040214880206,66.48204354821354,-38.41003688154687,看空触发,-1,看空状态,2021-03-03
2021-03-03,90.103,13.376219166666667,52.97648863678662,66.35270780345328,-39.600269470119954,看多触发,1,看多状态,2021-03-04
2021-03-04,-73.6914,13.964800833333335,53.43516827039062,67.39996910372395,-39.470367437057284,看空触发,-1,看空状态,2021-03-05
2021-03-05,5.26699999999997,13.205870833333336,54.02968180405063,67.23555263738396,-40.8238109707173,,-1,看空状态,2021-03-08
2021-03-08,-85.88850000000001,13.347869166666667,53.98585618039433,67.33372534706099,-40.63798701372766,看空触发,-1,看空状态,2021-03-09
2021-03-09,24.3104,12.71588,54.7012300909599,67.41711009095991,-41.985350090959905,,-1,看空状态,2021-03-10
2021-03-10,52.25020000000001,12.381568333333336,54.5047698746332,66.88633820796653,-42.12320154129986,,-1,看空状态,2021-03-11
2021-03-11,67.194,13.485821666666668,53.95160516233168,67.43742682899835,-40.465783495665015,,-1,看空状态,2021-03-12
2021-03-12,8.27149999999998,14.070765833333335,54.1515193167842,68.22228515011754,-40.08075348345087,,-1,看空状态,2021-03-15
2021-03-15,36.8698,14.690883333333334,53.64898052191422,68.33986385524756,-38.958097188580886,,-1,看空状态,2021-03-16
2021-03-16,55.7237,15.081783333333334,53.638174717708786,68.71995805104211,-38.55639138437545,,-1,看空状态,2021-03-17
2021-03-17,1.64730000000003,16.072615,53.277382596062004,69.349997596062,-37.204767596062005,,-1,看空状态,2021-03-18
2021-03-18,33.1541,16.54179166666667,52.89584618071043,69.43763784737709,-36.35405451404376,,-1,看空状态,2021-03-19
2021-03-19,-40.3157,16.288854166666667,52.74172784862385,69.03058201529052,-36.452873681957186,看空触发,-1,看空状态,2021-03-22
2021-03-22,71.63119999999999,16.266070000000003,52.7657802550221,69.0318502550221,-36.499710255022094,看多触发,1,看多状态,2021-03-23
2021-03-23,-71.8391,16.779757500000002,53.00367100087523,69.78342850087523,-36.22391350087523,看空触发,-1,看空状态,2021-03-24
2021-03-24,50.0575,16.073520833333333,53.616736431681055,69.6902572650144,-37.54321559834772,,-1,看空状态,2021-03-25
2021-03-25,27.485100000000003,16.752610833333335,53.525965572949794,70.27857640628312,-36.77335473961646,,-1,看空状态,2021-03-26
2021-03-26,64.3014,16.704889166666668,53.51371938252908,70.21860854919575,-36.808830215862415,,-1,看空状态,2021-03-29
2021-03-29,-58.4246,17.1789,53.682440009332964,70.86134000933296,-36.503540009332966,看空触发,-1,看空状态,2021-03-30
2021-03-30,38.0722,16.655444166666665,54.11271884562367,70.76816301229033,-37.457274678957006,,-1,看空状态,2021-03-31
2021-03-31,-79.0316,16.183249166666666,53.671079256966365,69.85432842363304,-37.487830090299695,看空触发,-1,看空状态,2021-04-01
2021-04-07,-28.1583,16.065966666666668,53.864906360691926,69.93087302735859,-37.79893969402526,,-1,看空状态,2021-04-08
2021-04-08,-17.0292,15.99813,53.91583360172292,69.91396360172293,-37.91770360172292,,-1,看空状态,2021-04-09
2021-04-09,-8.07149999999998,16.08562166666667,53.85308999911836,69.93871166578504,-37.76746833245169,,-1,看空状态,2021-04-12
2021-04-12,43.0422,17.0323475,52.38958071817379,69.42192821817379,-35.35723321817379,,-1,看空状态,2021-04-13
2021-04-13,84.7105,17.4987,52.36978867426071,69.8684886742607,-34.87108867426071,看多触发,1,看多状态,2021-04-14
2021-04-14,57.3138,18.294532500000003,52.661116095472856,70.95564859547287,-34.366583595472854,,1,看多状态,2021-04-15
2021-04-15,-9.50110000000001,18.77997583333333,52.75074296432616,71.53071879765949,-33.970767130992826,,1,看多状态,2021-04-16
2021-04-16,71.5256,18.9427925,52.63192621827151,71.57471871827151,-33.689133718271506,,1,看多状态,2021-04-19
2021-04-19,163.1568,18.599935833333333,52.14802745257088,70.7479632859042,-33.548091619237546,看多触发,1,看多状态,2021-04-20
2021-04-20,-4.97479999999996,18.833743333333334,52.73434936167588,71.56809269500921,-33.90060602834255,,1,看多状态,2021-04-21
2021-04-21,-10.5671,18.921843333333335,52.68523737961943,71.60708071295277,-33.763394046286095,,1,看多状态,2021-04-22
2021-04-22,-15.9668,18.86154583333333,52.71505206066837,71.57659789400171,-33.85350622733504,,1,看多状态,2021-04-23
2021-04-23,78.5946,18.77039666666667,52.76613953009452,71.53653619676119,-33.99574286342785,看多触发,1,看多状态,2021-04-26
2021-04-26,32.041,19.695605,52.834153448057805,72.5297584480578,-33.138548448057804,,1,看多状态,2021-04-27
2021-04-27,35.1235,20.05532333333333,52.769456070366225,72.82477940369955,-32.7141327370329,,1,看多状态,2021-04-28
2021-04-28,20.0792,20.924885833333335,52.1419168370635,73.06680267039684,-31.217031003730163,,1,看多状态,2021-04-29
2021-04-29,50.8764,21.321196666666665,51.95131675165784,73.27251341832451,-30.630120084991177,,1,看多状态,2021-04-30
2021-04-30,-16.122,22.131575833333336,51.64410418972165,73.77568002305499,-29.512528356388316,,1,看多状态,2021-05-06
2021-05-06,1.84290000000001,21.981695,51.729448058096196,73.7111430580962,-29.747753058096198,,1,看多状态,2021-05-07
2021-05-07,3.80440000000002,21.848186666666667,51.7608297167028,73.60901638336946,-29.912643050036134,,1,看多状态,2021-05-10
2021-05-10,45.2668,22.352676666666664,51.28128475373584,73.6339614204025,-28.928608087069176,,1,看多状态,2021-05-11
2021-05-11,-47.8075,22.473194166666666,51.31829552102655,73.79148968769321,-28.845101354359883,看空触发,-1,看空状态,2021-05-12
2021-05-12,-4.2811999999999895,21.814683333333335,51.71069071455009,73.52537404788342,-29.896007381216755,,-1,看空状态,2021-05-13
2021-05-13,-56.3952,21.7593425,51.73523414596765,73.49457664596765,-29.975891645967653,看空触发,-1,看空状态,2021-05-14
2021-05-14,90.3354,20.372954166666666,51.58037837112795,71.95333253779461,-31.207424204461283,看多触发,1,看多状态,2021-05-17
2021-05-17,25.7803,20.79400083333333,51.945300555933876,72.73930138926721,-31.151299722600545,,1,看多状态,2021-05-18
2021-05-20,-15.2457,19.367238333333333,49.351620947908934,68.71885928124226,-29.9843826145756,,1,看多状态,2021-05-21
2021-05-21,-5.78310000000005,19.582673333333332,49.141432775293566,68.7241061086269,-29.558759441960234,,1,看多状态,2021-05-24
2021-05-24,18.8623,19.611964999999998,49.12511807141226,68.73708307141226,-29.513153071412262,,1,看多状态,2021-05-25
2021-05-25,217.2333,19.811384166666667,49.07263344232583,68.8840176089925,-29.261249275659164,看多触发,1,看多状态,2021-05-26
2021-05-26,91.0324,22.033305833333333,51.86924556180158,73.9025513951349,-29.835939728468244,看多触发,1,看多状态,2021-05-27
2021-05-27,146.2735,22.576118333333334,52.24943594404238,74.82555427737572,-29.67331761070905,看多触发,1,看多状态,2021-05-28
2021-05-28,-5.26250000000004,23.790619999999997,53.41360556660141,77.20422556660141,-29.622985566601415,,1,看多状态,2021-05-31
2021-05-31,52.108,23.747947500000002,53.43492723911716,77.18287473911715,-29.686979739117156,,1,看多状态,2021-06-01
2021-06-01,11.0267,24.145640833333335,53.46718653931275,77.61282737264608,-29.321545705979414,,1,看多状态,2021-06-02
2021-06-02,-20.1384,24.033920000000002,53.48058553478667,77.51450553478668,-29.446665534786668,,1,看多状态,2021-06-03
2021-06-03,15.2114,23.028501666666667,53.16389865233548,76.19240031900215,-30.135396985668816,,1,看多状态,2021-06-04
2021-06-04,30.6697,23.166721666666668,53.121463629812375,76.28818529647904,-29.954741963145707,,1,看多状态,2021-06-07
2021-06-07,-39.7177,23.553038333333333,53.00496020785859,76.55799854119192,-29.451921874525254,看空触发,-1,看空状态,2021-06-08
2021-06-08,3.0082,22.719645833333335,53.20831519361434,75.92796102694767,-30.488669360281005,,-1,看空状态,2021-06-09
2021-06-09,28.1373,22.538340833333333,53.23834671434421,75.77668754767754,-30.700005881010878,,-1,看空状态,2021-06-10
2021-06-10,68.203,22.3611975,53.18357262261018,75.54477012261017,-30.82237512261018,,-1,看空状态,2021-06-11
2021-06-11,-30.3207,21.571821666666665,51.76370344323028,73.33552510989693,-30.191881776563612,看空触发,-1,看空状态,2021-06-15
2021-06-15,-51.5369,21.6545525,51.67192165183403,73.32647415183403,-30.017369151834032,看空触发,-1,看空状态,2021-06-16
2021-06-16,-4.05169999999998,20.925543333333334,52.08408934183124,73.00963267516457,-31.158546008497904,,-1,看空状态,2021-06-17
2021-06-17,15.9371,20.580236666666668,52.11140042216598,72.69163708883265,-31.53116375549931,,-1,看空状态,2021-06-18
2021-06-18,-10.3981,20.809722500000003,52.02906125738241,72.83878375738242,-31.219338757382406,,-1,看空状态,2021-06-21
2021-06-21,-20.0913,20.1667675,51.93313230664207,72.09989980664207,-31.766364806642073,,-1,看空状态,2021-06-22
2021-06-22,-24.1295,19.675181666666667,52.03342446935335,71.70860613602002,-32.35824280268668,,-1,看空状态,2021-06-23
2021-06-23,81.98479999999999,19.347301666666667,52.18550140501292,71.53280307167958,-32.838199738346255,看多触发,1,看多状态,2021-06-24
2021-06-24,30.9718,20.361159999999998,52.21094556468555,72.57210556468556,-31.849785564685554,,1,看多状态,2021-06-25
2021-06-25,141.0305,20.60069,52.19298820083828,72.79367820083829,-31.59229820083828,看多触发,1,看多状态,2021-06-28
2021-06-28,-40.5531,21.80512,53.28827726124225,75.09339726124225,-31.48315726124225,看空触发,-1,看空状态,2021-06-29
2021-06-29,-31.3922,21.307559166666667,53.59112485579584,74.8986840224625,-32.283565689129176,,-1,看空状态,2021-06-30
