日期,融资买入额,融资余额,融券余额,融资融券余额
2024-07-25,24886412565,740078516108,16532609293,756611125401
2024-07-26,25143059459,738714451618,16283475276,754997926894
2024-07-29,24177623124,739362322064,15838388662,755200710726
2024-07-30,24778077714,739775335240,15364764559,755140099799
2024-07-31,41682325954,741896882387,15234985742,757131868129
2024-08-01,33489019778,742793992998,14453737431,757247730429
2024-08-02,29893724044,741359830054,13801109289,755160939343
2024-08-05,33165632858,739818172372,13010398738,752828571110
2024-08-06,28257435391,740775446219,12556026506,753331472725
2024-08-07,23994041058,740538204386,12156766676,752694971062
2024-08-08,24869752398,740311931631,11703627968,752015559599
2024-08-09,22637176301,739820558982,11152556950,750973115932
2024-08-12,18273999796,739294913283,10594752061,749889665344
2024-08-13,19407391033,739609113886,10356393583,749965507469
2024-08-14,18482553528,739725384912,9833758438,749559143350
2024-08-15,23829253343,738235739847,9598747967,747834487814
2024-08-16,21552407838,736117355213,9304661282,745422016495
2024-08-19,22502539348,735845825682,9001213787,744847039469
2024-08-20,22336528345,735749560342,8759272747,744508833089
2024-08-21,17743979780,735199955823,8533857414,743733813237
2024-08-22,20410139406,732035606499,8266743028,740302349527
2024-08-23,18317904216,729197010072,8089873882,737286883954
2024-08-26,19006280596,729108878020,8073198050,737182076070
2024-08-27,18834970669,727302602430,7956736185,735259338615
2024-08-28,18980003594,726405581174,7724734804,734130315978
2024-08-29,24098996052,727009320287,7652460495,734661780782
2024-08-30,35559368524,727392495681,7631796013,735024291694
2024-09-02,27653527824,728468088480,7522608974,735990697454
2024-09-03,22025461206,728446866207,7556902904,736003769111
2024-09-04,20839073537,728028796228,7498221663,735527017891
2024-09-05,19978026387,727592617080,7367528061,734960145141
2024-09-06,21075151776,725391397412,7241398978,732632796390
2024-09-09,21179220029,725750772848,7173045099,732923817947
2024-09-10,20741408544,725804249926,7201638775,733005888701
2024-09-11,18946476781,724719503933,7097385477,731816889410
2024-09-12,19477496617,723860499312,6954511893,730815011205
2024-09-13,18895749495,719776282455,6732014262,726508296717
2024-09-18,19235663234,719186405254,6706712194,725893117448
2024-09-19,27452825049,720298592968,6659020954,726957613922
2024-09-20,21940648396,718116339596,6549209266,724665548862
2024-09-23,21139372694,717761015028,6563762604,724324777632
2024-09-24,43369069418,717264509182,6540211923,723804721105
2024-09-25,50468583195,715952976997,6410046553,722363023550
2024-09-26,55967685098,716840036786,6541880563,723381917349
2024-09-27,60140079914,722622172263,6675063166,729297235429
2024-09-30,146651560943,750255842337,6528689991,756784532328
2024-10-08,202624850874,805924955389,6586043822,812510999211
2024-10-09,165021353232,824911948198,5927432144,830839380342
2024-10-10,108523000501,826812806408,6045200609,832858007017
2024-10-11,76057268874,823386486778,5732050915,829118537693
2024-10-14,76835982380,826563737960,6122544342,832686282302
2024-10-15,70334440141,827842917705,5948846165,833791763870
2024-10-16,58991181023,826912817605,6054832336,832967649941
2024-10-17,62638871865,828489901354,6078442665,834568344019
2024-10-18,104775300384,836246672541,6297181513,842543854054
2024-10-21,107473974638,846948646793,6286439804,853235086597
2024-10-22,81975212888,851496247240,6365411137,857861658377
2024-10-23,89972899189,854801769061,6442898110,861244667171
2024-10-24,65190608291,858314485171,6350646144,864665131315
2024-10-25,80326655923,859977091153,6415273108,866392364261
2024-10-28,80327714103,866825658131,6562317066,873387975197
2024-10-29,89973918958,867671497826,6617521808,874289019634
2024-10-30,78565325649,871859506573,6452539640,878312046213
2024-10-31,98516115695,876630728168,6711272108,883342000276
2024-11-01,92668949955,873497765288,6687171762,880184937050
2024-11-04,76039984874,879559251402,6719017398,886278268800
2024-11-05,117787986690,890684772868,6809345658,897494118526
2024-11-06,134087139401,902341939873,6978846323,909320786196
2024-11-07,131804261449,915849059176,7237488184,923086547360
2024-11-08,141469211355,924230512864,7135590436,931366103300
2024-11-11,130776034244,942114058709,7385543452,949499602161
2024-11-12,123066330674,944827518751,7488122754,952315641505
2024-11-13,97928065756,948225611563,7444947498,955670559061
2024-11-14,84875208544,945413470996,7229892995,952643363991
2024-11-15,82385224751,942160415500,6854765163,949015180663
2024-11-18,78793957199,941931413907,6807613389,948739027296
2024-11-19,69461391701,943641325522,6855899538,950497225060
2024-11-20,68406861184,945436591119,7299567553,952736158672
2024-11-21,67351714292,946833680677,7416504040,954250184717
2024-11-22,75458940666,942138257073,7159476771,949297733844
2024-11-25,59278065326,942939649367,7221646499,950161295866
2024-11-26,48942826882,941065222693,7349933596,948415156289
2024-11-27,60702042558,942057449350,7391984717,949449434067
2024-11-28,59413711160,943253754490,7585021494,950838775984
2024-11-29,76090760232,945897197131,7191934389,953089131520
2024-12-02,77261310444,949414897920,7398326195,956813224115
2024-12-03,71724670574,949611483673,7643385653,957254869326
2024-12-04,68799898372,949764176036,7640061076,957404237112
2024-12-05,60681107790,952135960524,7530243964,959666204488
2024-12-06,76796806471,951230708261,7554742729,958785450990
2024-12-09,67497428173,951453513614,7554897893,959008411507
2024-12-10,103119220153,956648446126,7267262824,963915708950
2024-12-11,75108402493,959166669434,7114217554,966280886988
2024-12-12,79324033297,961758282389,7168921130,968927203519
2024-12-13,78281902886,957299883806,7277509555,964577393361
2024-12-16,62598342104,956868983361,7152921934,964021905295
2024-12-17,58128159485,954981038230,6988456626,961969494856
2024-12-18,54958786140,955344734903,7167289894,962512024797
2024-12-19,59874032021,956504384519,7130581407,963634965926
2024-12-20,69469003386,959699763814,7073920044,966773683858
2024-12-23,64471712815,956144920489,7151044545,963295965034
2024-12-24,58818885384,956800015587,7235316546,964035332133
2024-12-25,57312294681,955699365165,7234207187,962933572352
2024-12-26,59991458523,956843753174,7146960578,963990713752
2024-12-27,68031826778,955223986645,7122461038,962346447683
2024-12-30,55491810078,956451973149,7204763424,963656736573
2024-12-31,58613530863,949504401354,7235542453,956739943807
2025-01-02,61694892869,948028697338,6920630454,954949327792
2025-01-03,47446905780,940349502202,6597955717,946947457919
2025-01-06,38625308830,936940484542,6406728687,943347213229
2025-01-07,43721076608,936619486694,6564452550,943183939244
2025-01-08,51011208618,934798277212,7020115928,941818393140
2025-01-09,44397224527,934699072676,7089977374,941789050050
2025-01-10,46445929478,931847072917,6925447089,938772520006
2025-01-13,39276052098,931498491977,6728814379,938227306356
2025-01-14,61134374592,934983756674,6765618986,941749375660
2025-01-15,47392505448,935243523067,6881502074,942125025141
2025-01-16,55337854569,935572524508,6869158500,942441683008
2025-01-17,48099775514,931949689547,6788528581,938738218128
2025-01-20,50796010934,931550947430,6808207228,938359154658
2025-01-21,51901905868,931833618165,6922513760,938756131925
2025-01-22,49208304744,932612094200,6937710624,939549804824
2025-01-23,59724991108,929453719597,6853057803,936306777400
2025-01-24,50086425277,923170752645,6483695028,929654447673
2025-01-27,42241517112,906836932381,6487615579,913324547960
2025-02-05,59985310765,917392767343,6613023309,924005790652
2025-02-06,69922345231,923656820579,6814698903,930471519482
2025-02-07,89421359099,928035285866,7040564156,935075850022
2025-02-10,75979123469,936541604647,7242119013,943783723660
2025-02-11,68991323695,939146823237,7387044509,946533867746
2025-02-12,74195992923,941142844137,7554332159,948697176296
2025-02-13,78785245943,940585522678,7552674042,948138196720
2025-02-14,76358902828,941352939939,7370919487,948723859426
2025-02-17,88249804088,949158718589,7548763546,956707482135
2025-02-18,75862934907,945424585208,7260409386,952684994594
2025-02-19,79824948727,950398196565,7335347322,957733543887
2025-02-20,76570049568,953302647173,7511526974,960814174147
2025-02-21,104987584876,956706096115,7577570831,964283666946
2025-02-24,94179878950,960817195447,7696499601,968513695048
2025-02-25,84655361497,963879747065,7630163667,971509910732
2025-02-26,90069928898,968281688463,7791601017,976073289480
2025-02-27,89205904643,967908224325,7819874428,975728098753
2025-02-28,78168903895,960907206926,7437464582,968344671508
2025-03-03,65691075979,959710302382,7467808538,967178110920
2025-03-04,60144452545,959104687354,7616965846,966721653200
2025-03-05,60649947203,959407691107,7823930326,967231621433
2025-03-06,86595311696,965326732669,7975582960,973302315629
2025-03-07,76875430813,961683902616,7921937248,969605839864
2025-03-10,64770222659,965980054878,7983108068,973963162946
2025-03-11,64969051754,965795797513,8123259995,973919057508
2025-03-12,73984217204,970925278485,8174331622,979099610107
2025-03-13,67033145026,968166630947,8112412959,976279043906
2025-03-14,83499682377,967761631056,8216816871,975978447927
2025-03-17,68176130429,971314793092,8277178377,979591971469
2025-03-18,66658461032,974837417875,8067587178,982905005053
2025-03-19,61257317822,974998389156,8009325780,983007714936
2025-03-20,62244994431,976925908288,7858725646,984784633934
2025-03-21,64818227748,971655569946,7587577611,979243147557
2025-03-24,57074892321,969786080222,7541942269,977328022491
2025-03-25,52428688528,968943026169,7653780592,976596806761
2025-03-26,49500796463,969473222868,7615840734,977089063602
2025-03-27,51135301340,968417545674,7663100195,976080645869
2025-03-28,49000650491,967213232779,7470481196,974683713975
2025-03-31,53671295584,967026910148,7476693793,974503603941
2025-04-01,51565138671,964915147379,7594645817,972509793196
2025-04-02,42910966375,963373933304,7604838679,970978771983
2025-04-03,50316600334,958806215111,7531452299,966337667410
2025-04-07,68729211346,939658581632,6803925316,946462506948
2025-04-08,59243153925,921356014088,7162980259,928518994347
2025-04-09,73647795572,919376233259,7237712208,926613945467
2025-04-10,72459470914,920719496266,7564150459,928283646725
2025-04-11,62309160472,918221823420,7557579540,925779402960
2025-04-14,57952407994,922753835196,7861791225,930615626421
2025-04-15,44319971140,922346969118,7878874375,930225843493
2025-04-16,45013705649,919159004275,7840287938,926999292213
2025-04-17,44123647919,916979946296,7752806362,924732752658
2025-04-18,35926650820,913644906996,7741536987,921386443983
2025-04-21,45790771111,916757890120,7838193327,924596083447
2025-04-22,44912903257,914550232887,7946903343,922497136230
2025-04-23,51522544999,914825452131,7831450388,922656902519
2025-04-24,42007348299,913255772009,7869330873,921125102882
2025-04-25,45912428943,909951876584,7704831867,917656708451
2025-04-28,44400037735,910621691549,7701073161,918322764710
2025-04-29,42435442875,910476190696,7562000144,918038190840
2025-04-30,47513823797,902297294171,7478607804,909775901975
2025-05-06,57348751501,908236842318,7780283264,916017125582
2025-05-07,62490825129,911175339517,7888307915,919063647432
2025-05-08,51393706214,911157862069,7986207629,919144069698
2025-05-09,45842570881,909217878305,7993960955,917211839260
2025-05-12,54943035756,909791926143,8092713389,917884639532
2025-05-13,51608374574,909632087491,8203735513,917835823004
2025-05-14,57930168446,909505314379,8304628559,917809942938
2025-05-15,47105114301,908349137943,8172820508,916521958451
2025-05-16,43483450631,907427084606,8032718566,915459803172
2025-05-19,42283935722,909657468124,8274438702,917931906826
2025-05-20,43863995066,909602494527,8417228699,918019723226
2025-05-21,45123625987,908672788726,8531923242,917204711968
2025-05-22,42697696444,907535824938,8471463200,916007288138
2025-05-23,46293778603,905471558442,8365742275,913837300717
2025-05-26,39176847072,907963207363,8254069231,916217276594
2025-05-27,41393311924,910228044137,8241999591,918470043728
2025-05-28,35422909185,909986392086,8264348222,918250740308
2025-05-29,47502888017,908382726705,8209656018,916592382723
2025-05-30,40859028032,905065691813,8182806726,913248498539
2025-06-03,43831595154,906539733658,8226185192,914765918850
2025-06-04,43849491785,907551168910,8359277707,915910446617
2025-06-05,50219630609,909498147688,8530358676,918028506364
2025-06-06,43157423860,907272972139,8593348281,915866320420
2025-06-09,54545457089,911410866748,8673571487,920084438235
2025-06-10,57764340159,912341653816,8651809137,920993462953
2025-06-11,52450507897,913354209893,8705098242,922059308135
2025-06-12,52325060614,915167037266,8738910274,923905947540
2025-06-13,52193384904,912955300781,8717096796,921672397577
2025-06-16,49532098489,916289694734,8694745051,924984439785
2025-06-17,53836755172,919989046739,8526474908,928515521647
2025-06-18,45403094210,920011904287,8496734325,928508638612
2025-06-19,48415556506,915255863687,8278758667,923534622354
2025-06-20,37655134844,911053174880,8174403547,919227578427
2025-06-23,44998841717,913051422559,8327235255,921378657814
2025-06-24,60296933460,914622047518,8229518174,922851565692
2025-06-25,70596663137,916809346278,8438666097,925248012375
2025-06-26,67478264623,920244377739,8386990239,928631367978
