date,index_close,pe_ttm_index,pe_ttm_median,pb_index,pb_median
2022-03-02,,13.31,13.31,1.64,2.44
2022-03-03,,13.28,13.28,1.63,2.43
2022-03-04,,13.13,13.13,1.61,2.42
2022-03-07,,12.79,12.79,1.57,2.35
2022-03-08,,12.5,12.5,1.54,2.26
2022-03-09,,12.35,12.35,1.52,2.22
2022-03-10,,12.5,12.5,1.54,2.26
2022-03-11,,12.51,12.51,1.54,2.26
2022-03-14,,12.17,12.17,1.5,2.23
2022-03-15,,11.59,11.59,1.43,2.09
2022-03-16,,12.0,12.0,1.48,2.16
2022-03-17,,12.19,12.19,1.51,2.2
2022-03-18,,12.35,12.35,1.52,2.21
2022-03-21,,12.34,12.34,1.52,2.23
2022-03-22,,12.35,12.35,1.52,2.23
2022-03-23,,12.41,12.41,1.53,2.24
2022-03-24,,12.35,12.35,1.52,2.22
2022-03-25,,12.18,12.18,1.5,2.2
2022-03-28,,12.16,12.16,1.5,2.19
2022-03-29,,12.16,12.16,1.5,2.17
2022-03-30,,12.39,12.39,1.52,2.21
2022-03-31,,12.37,12.37,1.51,2.18
2022-04-01,,12.48,12.48,1.52,2.19
2022-04-06,,12.48,12.48,1.52,2.19
2022-04-07,,12.31,12.31,1.5,2.14
2022-04-08,,12.38,12.38,1.51,2.14
2022-04-11,,12.05,12.05,1.47,2.06
2022-04-12,,12.24,12.24,1.49,2.1
2022-04-13,,12.15,12.15,1.48,2.08
2022-04-14,,12.29,12.29,1.5,2.09
2022-04-15,,12.23,12.23,1.49,2.08
2022-04-18,,12.15,12.15,1.48,2.09
2022-04-19,,12.13,12.13,1.47,2.08
2022-04-20,,11.94,11.94,1.45,2.05
2022-04-21,,11.72,11.72,1.42,1.99
2022-04-22,,11.76,11.76,1.43,1.96
2022-04-25,,11.2,11.2,1.36,1.82
2022-04-26,,11.09,11.09,1.35,1.79
2022-04-27,,11.35,11.35,1.38,1.82
2022-04-28,,11.38,11.38,1.38,1.82
2022-04-29,,11.69,11.69,1.41,1.88
2022-05-05,,11.64,11.64,1.39,1.91
2022-05-06,,11.37,11.37,1.35,1.88
2022-05-09,,11.33,11.33,1.35,1.88
2022-05-10,,11.44,11.44,1.36,1.93
2022-05-11,,11.56,11.56,1.38,1.95
2022-05-12,,11.53,11.53,1.37,1.95
2022-05-13,,11.63,11.63,1.38,1.96
2022-05-16,,11.56,11.56,1.38,1.94
2022-05-17,,11.67,11.67,1.39,1.96
2022-05-18,,11.63,11.63,1.39,1.95
2022-05-19,,11.65,11.65,1.39,1.96
2022-05-20,,11.85,11.85,1.41,2.01
2022-05-23,,11.82,11.82,1.41,2.04
2022-05-24,,11.56,11.56,1.38,1.95
2022-05-25,,11.66,11.66,1.39,2.0
2022-05-26,,11.71,11.71,1.4,2.01
2022-05-27,,11.73,11.73,1.4,2.01
2022-05-30,,11.8,11.8,1.41,2.02
2022-05-31,,11.95,11.95,1.43,2.06
2022-06-01,,11.93,11.93,1.43,2.05
2022-06-02,,11.95,11.95,1.43,2.06
2022-06-06,,12.13,12.13,1.45,2.1
2022-06-07,,12.16,12.16,1.45,2.09
2022-06-08,,12.27,12.27,1.47,2.1
2022-06-09,,12.16,12.16,1.46,2.07
2022-06-10,,12.35,12.35,1.48,2.11
2022-06-13,,12.38,12.38,1.48,2.21
2022-06-14,,12.51,12.51,1.5,2.23
2022-06-15,,12.61,12.61,1.51,2.22
2022-06-16,,12.51,12.51,1.5,2.24
2022-06-17,,12.64,12.64,1.52,2.25
2022-06-20,,12.65,12.65,1.52,2.23
2022-06-21,,12.63,12.63,1.52,2.22
2022-06-22,,12.47,12.47,1.5,2.18
2022-06-23,,12.67,12.67,1.52,2.23
2022-06-24,,12.78,12.78,1.54,2.25
2022-06-27,,12.89,12.89,1.55,2.26
2022-06-28,,13.0,13.0,1.56,2.31
2022-06-29,,12.83,12.83,1.55,2.28
2022-06-30,,12.97,12.97,1.57,2.31
2022-07-01,,12.93,12.93,1.56,2.29
2022-07-04,,13.02,13.02,1.57,2.29
2022-07-05,,13.0,13.0,1.57,2.26
2022-07-06,,12.82,12.82,1.55,2.24
2022-07-07,,12.86,12.86,1.55,2.28
2022-07-08,,12.8,12.8,1.55,2.28
2022-07-11,,12.62,12.62,1.53,2.26
2022-07-12,,12.5,12.5,1.52,2.25
2022-07-13,,12.51,12.51,1.52,2.27
2022-07-14,,12.49,12.49,1.52,2.28
2022-07-15,,12.28,12.28,1.5,2.24
2022-07-18,,12.44,12.44,1.52,2.29
2022-07-19,,12.41,12.41,1.52,2.32
2022-07-20,,12.48,12.48,1.53,2.35
2022-07-21,,12.34,12.34,1.51,2.32
2022-07-22,,12.32,12.32,1.51,2.31
2022-07-25,,12.26,12.26,1.5,2.29
2022-07-26,,12.35,12.35,1.52,2.32
2022-07-27,,12.29,12.29,1.51,2.34
2022-07-28,,12.3,12.3,1.51,2.35
2022-07-29,,12.15,12.15,1.49,2.31
2022-08-01,,12.21,12.21,1.5,2.33
2022-08-02,,11.97,11.97,1.47,2.25
2022-08-03,,11.86,11.86,1.46,2.26
2022-08-04,,11.97,11.97,1.47,2.28
2022-08-05,,12.12,12.12,1.49,2.32
2022-08-08,,12.12,12.12,1.49,2.34
2022-08-09,,12.14,12.14,1.49,2.36
2022-08-10,,12.03,12.03,1.48,2.31
2022-08-11,,12.26,12.26,1.51,2.4
2022-08-12,,12.23,12.23,1.51,2.4
2022-08-15,,12.21,12.21,1.5,2.38
2022-08-16,,12.19,12.19,1.5,2.4
2022-08-17,,12.28,12.28,1.51,2.43
2022-08-18,,12.18,12.18,1.5,2.42
2022-08-19,,12.12,12.12,1.49,2.38
2022-08-22,,12.21,12.21,1.5,2.38
2022-08-23,,12.16,12.16,1.49,2.37
2022-08-24,,11.92,11.92,1.47,2.27
2022-08-25,,12.03,12.03,1.48,2.29
2022-08-26,,11.95,11.95,1.47,2.26
2022-08-29,,11.87,11.87,1.46,2.26
2022-08-30,,11.85,11.85,1.45,2.23
2022-08-31,,11.76,11.76,1.43,2.17
2022-09-01,,11.69,11.69,1.42,2.16
2022-09-02,,11.64,11.64,1.42,2.18
2022-09-05,,11.66,11.66,1.42,2.18
2022-09-06,,11.77,11.77,1.43,2.21
2022-09-07,,11.78,11.78,1.44,2.22
2022-09-08,,11.74,11.74,1.43,2.19
2022-09-09,,11.88,11.88,1.45,2.21
2022-09-13,,11.9,11.9,1.45,2.21
2022-09-14,,11.79,11.79,1.44,2.18
2022-09-15,,11.68,11.68,1.42,2.13
2022-09-16,,11.41,11.41,1.39,2.09
2022-09-19,,11.4,11.4,1.39,2.05
2022-09-20,,11.41,11.41,1.39,2.07
2022-09-21,,11.37,11.37,1.39,2.07
2022-09-22,,11.32,11.32,1.38,2.07
2022-09-23,,11.3,11.3,1.38,2.02
2022-09-26,,11.2,11.2,1.36,2.02
2022-09-27,,11.35,11.35,1.38,2.07
2022-09-28,,11.18,11.18,1.36,1.99
2022-09-29,,11.18,11.18,1.36,1.99
2022-09-30,,11.14,11.14,1.36,1.96
2022-10-10,,10.96,10.96,1.34,1.93
2022-10-11,,10.98,10.98,1.34,1.95
2022-10-12,,11.14,11.14,1.36,1.99
2022-10-13,,11.06,11.06,1.35,2.0
2022-10-14,,11.27,11.27,1.37,2.05
2022-10-17,,11.27,11.27,1.38,2.06
2022-10-18,,11.25,11.25,1.37,2.08
2022-10-19,,11.11,11.11,1.36,2.05
2022-10-20,,11.06,11.06,1.35,2.05
2022-10-21,,11.02,11.02,1.34,2.04
2022-10-24,,10.76,10.76,1.32,2.02
2022-10-25,,10.74,10.74,1.31,2.01
2022-10-26,,10.84,10.84,1.32,2.04
2022-10-27,,10.8,10.8,1.31,2.03
2022-10-28,,10.52,10.52,1.28,1.95
2022-10-31,,10.44,10.44,1.25,1.92
2022-11-01,,10.73,10.73,1.28,1.98
2022-11-02,,10.83,10.83,1.3,2.0
2022-11-03,,10.77,10.77,1.29,2.0
2022-11-04,,11.06,11.06,1.32,2.04
2022-11-07,,11.09,11.09,1.33,2.04
2022-11-08,,11.03,11.03,1.32,2.04
2022-11-09,,10.96,10.96,1.31,2.03
2022-11-10,,10.9,10.9,1.3,2.02
2022-11-11,,11.13,11.13,1.33,2.06
2022-11-14,,11.14,11.14,1.33,2.05
2022-11-15,,11.32,11.32,1.35,2.1
2022-11-16,,11.24,11.24,1.35,2.08
2022-11-17,,11.21,11.21,1.34,2.08
2022-11-18,,11.18,11.18,1.34,2.07
2022-11-21,,11.11,11.11,1.33,2.07
2022-11-22,,11.14,11.14,1.33,2.06
2022-11-23,,11.16,11.16,1.33,2.04
2022-11-24,,11.12,11.12,1.33,2.03
2022-11-25,,11.2,11.2,1.34,2.03
2022-11-28,,11.09,11.09,1.32,2.0
2022-11-29,,11.38,11.38,1.36,2.07
2022-11-30,,11.4,11.4,1.36,2.07
2022-12-01,,11.47,11.47,1.37,2.08
2022-12-02,,11.41,11.41,1.36,2.07
2022-12-05,,11.64,11.64,1.39,2.09
2022-12-06,,11.68,11.68,1.39,2.11
2022-12-07,,11.62,11.62,1.39,2.09
2022-12-08,,11.62,11.62,1.39,2.09
2022-12-09,,11.7,11.7,1.4,2.09
2022-12-12,,11.72,11.72,1.41,2.22
2022-12-13,,11.71,11.71,1.41,2.22
2022-12-14,,11.71,11.71,1.41,2.21
2022-12-15,,11.69,11.69,1.41,2.2
2022-12-16,,11.7,11.7,1.41,2.2
2022-12-19,,11.49,11.49,1.38,2.17
2022-12-20,,11.34,11.34,1.37,2.15
2022-12-21,,11.34,11.34,1.37,2.13
2022-12-22,,11.33,11.33,1.36,2.11
2022-12-23,,11.31,11.31,1.36,2.1
2022-12-26,,11.36,11.36,1.37,2.13
2022-12-27,,11.48,11.48,1.38,2.14
2022-12-28,,11.45,11.45,1.36,2.13
2022-12-29,,11.4,11.4,1.37,2.13
2022-12-30,,11.43,11.43,1.38,2.14
2023-01-03,,11.51,11.51,1.39,2.17
2023-01-04,,11.54,11.54,1.39,2.19
2023-01-05,,11.71,11.71,1.41,2.2
2023-01-06,,11.75,11.75,1.41,2.19
2023-01-09,,11.81,11.81,1.42,2.2
2023-01-10,,11.81,11.81,1.42,2.2
2023-01-11,,11.81,11.81,1.42,2.2
2023-01-12,,11.83,11.83,1.42,2.21
2023-01-13,,11.97,11.97,1.44,2.2
2023-01-16,,12.08,12.08,1.45,2.24
2023-01-17,,12.06,12.06,1.45,2.23
2023-01-18,,12.06,12.06,1.45,2.24
2023-01-19,,12.12,12.12,1.46,2.24
2023-01-20,,12.21,12.21,1.47,2.26
2023-01-30,,12.24,12.24,1.47,2.25
2023-01-31,,12.16,12.16,1.46,2.28
2023-02-01,,12.27,12.27,1.47,2.33
2023-02-02,,12.25,12.25,1.47,2.34
2023-02-03,,12.16,12.16,1.46,2.36
2023-02-06,,12.04,12.04,1.45,2.34
2023-02-07,,12.06,12.06,1.45,2.34
2023-02-08,,12.0,12.0,1.44,2.33
2023-02-09,,12.15,12.15,1.46,2.37
2023-02-10,,12.1,12.1,1.45,2.37
2023-02-13,,12.18,12.18,1.46,2.39
2023-02-14,,12.2,12.2,1.46,2.43
2023-02-15,,12.15,12.15,1.46,2.41
2023-02-16,,12.07,12.07,1.45,2.37
2023-02-17,,11.94,11.94,1.43,2.32
2023-02-20,,12.23,12.23,1.46,2.4
2023-02-21,,12.27,12.27,1.47,2.41
2023-02-22,,12.18,12.18,1.46,2.4
2023-02-23,,12.17,12.17,1.46,2.41
2023-02-24,,12.07,12.07,1.45,2.39
2023-02-27,,12.03,12.03,1.44,2.36
2023-02-28,,12.11,12.11,1.45,2.39
2023-03-01,,12.27,12.27,1.47,2.42
2023-03-02,,12.26,12.26,1.47,2.4
2023-03-03,,12.33,12.33,1.48,2.42
2023-03-06,,12.3,12.3,1.47,2.41
2023-03-07,,12.16,12.16,1.45,2.35
2023-03-08,,12.13,12.13,1.45,2.37
2023-03-09,,12.1,12.1,1.45,2.36
2023-03-10,,11.92,11.92,1.43,2.34
2023-03-13,,12.08,12.08,1.45,2.36
2023-03-14,,11.99,11.99,1.44,2.32
2023-03-15,,12.05,12.05,1.44,2.33
2023-03-16,,11.96,11.96,1.43,2.29
2023-03-17,,12.04,12.04,1.44,2.33
2023-03-20,,11.96,11.96,1.43,2.32
2023-03-21,,12.05,12.05,1.44,2.35
2023-03-22,,12.11,12.11,1.44,2.34
2023-03-23,,12.22,12.22,1.46,2.36
2023-03-24,,12.15,12.15,1.45,2.36
2023-03-27,,12.09,12.09,1.44,2.35
2023-03-28,,12.09,12.09,1.43,2.32
2023-03-29,,12.07,12.07,1.44,2.31
2023-03-30,,12.16,12.16,1.44,2.33
2023-03-31,,12.22,12.22,1.44,2.34
2023-04-03,,12.35,12.35,1.45,2.36
2023-04-04,,12.43,12.43,1.45,2.35
2023-04-06,,12.43,12.43,1.46,2.33
2023-04-07,,12.48,12.48,1.46,2.36
2023-04-10,,12.45,12.45,1.46,2.34
2023-04-11,,12.43,12.43,1.46,2.34
2023-04-12,,12.48,12.48,1.46,2.34
2023-04-13,,12.43,12.43,1.46,2.33
2023-04-14,,12.52,12.52,1.47,2.36
2023-04-17,,12.73,12.73,1.49,2.37
2023-04-18,,12.84,12.84,1.5,2.38
2023-04-19,,12.74,12.74,1.48,2.35
2023-04-20,,12.73,12.73,1.48,2.33
2023-04-21,,12.49,12.49,1.45,2.29
2023-04-24,,12.38,12.38,1.44,2.25
2023-04-25,,12.32,12.32,1.43,2.22
2023-04-26,,12.29,12.29,1.43,2.21
2023-04-27,,12.32,12.32,1.43,2.19
2023-04-28,,12.37,12.37,1.44,2.19
2023-05-04,,12.47,12.47,1.43,2.2
2023-05-05,,12.42,12.42,1.43,2.2
2023-05-08,,12.68,12.68,1.46,2.18
2023-05-09,,12.54,12.54,1.44,2.15
2023-05-10,,12.38,12.38,1.43,2.15
2023-05-11,,12.33,12.33,1.42,2.15
2023-05-12,,12.19,12.19,1.4,2.12
2023-05-15,,12.36,12.36,1.42,2.14
2023-05-16,,12.28,12.28,1.41,2.15
2023-05-17,,12.22,12.22,1.41,2.14
2023-05-18,,12.26,12.26,1.41,2.15
2023-05-19,,12.21,12.21,1.41,2.16
2023-05-22,,12.27,12.27,1.41,2.15
2023-05-23,,12.07,12.07,1.39,2.14
2023-05-24,,11.89,11.89,1.37,2.13
2023-05-25,,11.86,11.86,1.37,2.13
2023-05-26,,11.9,11.9,1.37,2.16
2023-05-29,,11.91,11.91,1.37,2.12
2023-05-30,,11.93,11.93,1.38,2.14
2023-05-31,,11.83,11.83,1.36,2.13
2023-06-01,,11.87,11.87,1.37,2.14
2023-06-02,,11.99,11.99,1.38,2.16
2023-06-05,,11.97,11.97,1.38,2.18
2023-06-06,,11.87,11.87,1.37,2.12
2023-06-07,,11.84,11.84,1.37,2.13
2023-06-08,,11.93,11.93,1.38,2.12
2023-06-09,,12.0,12.0,1.39,2.15
2023-06-12,,12.06,12.06,1.4,2.24
2023-06-13,,12.09,12.09,1.4,2.25
2023-06-14,,12.05,12.05,1.4,2.25
2023-06-15,,12.2,12.2,1.42,2.26
2023-06-16,,12.27,12.27,1.43,2.27
2023-06-19,,12.18,12.18,1.42,2.26
2023-06-20,,12.12,12.12,1.41,2.25
2023-06-21,,11.96,11.96,1.39,2.22
2023-06-26,,11.8,11.8,1.38,2.18
2023-06-27,,11.93,11.93,1.39,2.22
2023-06-28,,11.92,11.92,1.39,2.21
2023-06-29,,11.88,11.88,1.39,2.22
2023-06-30,,11.94,11.94,1.4,2.25
2023-07-03,,12.1,12.1,1.42,2.29
2023-07-04,,12.11,12.11,1.41,2.29
2023-07-05,,12.01,12.01,1.41,2.28
2023-07-06,,11.94,11.94,1.4,2.27
2023-07-07,,11.89,11.89,1.39,2.26
2023-07-10,,11.93,11.93,1.4,2.26
2023-07-11,,12.0,12.0,1.41,2.3
2023-07-12,,11.91,11.91,1.4,2.27
2023-07-13,,12.09,12.09,1.42,2.3
2023-07-14,,12.08,12.08,1.43,2.28
2023-07-17,,11.96,11.96,1.42,2.27
2023-07-18,,11.91,11.91,1.41,2.29
2023-07-19,,11.91,11.91,1.42,2.28
2023-07-20,,11.82,11.82,1.41,2.25
2023-07-21,,11.81,11.81,1.41,2.26
2023-07-24,,11.78,11.78,1.4,2.24
2023-07-25,,12.07,12.07,1.44,2.28
2023-07-26,,12.03,12.03,1.43,2.26
2023-07-27,,12.02,12.02,1.43,2.26
2023-07-28,,12.27,12.27,1.46,2.29
2023-07-31,,12.32,12.32,1.47,2.32
2023-08-01,,12.3,12.3,1.47,2.32
2023-08-02,,12.18,12.18,1.45,2.32
2023-08-03,,12.27,12.27,1.47,2.32
2023-08-04,,12.34,12.34,1.47,2.33
2023-08-07,,12.25,12.25,1.46,2.32
2023-08-08,,12.23,12.23,1.46,2.3
2023-08-09,,12.18,12.18,1.45,2.29
2023-08-10,,12.22,12.22,1.46,2.29
2023-08-11,,11.96,11.96,1.43,2.22
2023-08-14,,11.89,11.89,1.42,2.22
2023-08-15,,11.87,11.87,1.42,2.21
2023-08-16,,11.78,11.78,1.41,2.19
2023-08-17,,11.81,11.81,1.41,2.2
2023-08-18,,11.68,11.68,1.39,2.16
2023-08-21,,11.55,11.55,1.38,2.12
2023-08-22,,11.68,11.68,1.39,2.13
2023-08-23,,11.52,11.52,1.37,2.07
2023-08-24,,11.56,11.56,1.37,2.08
2023-08-25,,11.51,11.51,1.37,2.06
2023-08-28,,11.71,11.71,1.38,2.07
2023-08-29,,11.79,11.79,1.39,2.11
2023-08-30,,11.88,11.88,1.38,2.12
2023-08-31,,11.9,11.9,1.36,2.11
2023-09-01,,11.95,11.95,1.37,2.12
2023-09-04,,12.13,12.13,1.39,2.15
2023-09-05,,12.04,12.04,1.38,2.14
2023-09-06,,12.03,12.03,1.38,2.14
2023-09-07,,11.9,11.9,1.36,2.12
2023-09-08,,11.86,11.86,1.36,2.11
2023-09-11,,11.95,11.95,1.37,2.15
2023-09-12,,11.93,11.93,1.37,2.15
2023-09-13,,11.88,11.88,1.36,2.13
2023-09-14,,11.9,11.9,1.36,2.12
2023-09-15,,11.84,11.84,1.35,2.13
2023-09-18,,11.87,11.87,1.36,2.13
2023-09-19,,11.88,11.88,1.36,2.1
2023-09-20,,11.84,11.84,1.36,2.09
2023-09-21,,11.74,11.74,1.35,2.08
2023-09-22,,11.92,11.92,1.36,2.11
2023-09-25,,11.86,11.86,1.36,2.08
2023-09-26,,11.79,11.79,1.35,2.07
2023-09-27,,11.8,11.8,1.35,2.07
2023-09-28,,11.79,11.79,1.35,2.09
2023-10-09,,11.77,11.77,1.34,2.07
2023-10-10,,11.68,11.68,1.34,2.07
2023-10-11,,11.7,11.7,1.34,2.07
2023-10-12,,11.83,11.83,1.35,2.1
2023-10-13,,11.76,11.76,1.34,2.08
2023-10-16,,11.68,11.68,1.34,2.07
2023-10-17,,11.75,11.75,1.34,2.07
2023-10-18,,11.67,11.67,1.34,2.04
2023-10-19,,11.44,11.44,1.31,2.0
2023-10-20,,11.34,11.34,1.3,1.98
2023-10-23,,11.21,11.21,1.28,1.94
2023-10-24,,11.23,11.23,1.28,1.95
2023-10-25,,11.21,11.21,1.28,1.96
2023-10-26,,11.3,11.3,1.29,1.96
2023-10-27,,11.43,11.43,1.29,1.99
2023-10-30,,11.49,11.49,1.28,2.03
2023-10-31,,11.51,11.51,1.27,2.01
2023-11-01,,11.52,11.52,1.27,2.01
2023-11-02,,11.48,11.48,1.27,1.99
2023-11-03,,11.55,11.55,1.28,2.01
2023-11-06,,11.63,11.63,1.29,2.02
2023-11-07,,11.61,11.61,1.28,2.02
2023-11-08,,11.58,11.58,1.28,2.02
2023-11-09,,11.61,11.61,1.28,2.03
2023-11-10,,11.55,11.55,1.28,2.02
2023-11-13,,11.55,11.55,1.27,2.03
2023-11-14,,11.57,11.57,1.28,2.03
2023-11-15,,11.63,11.63,1.28,2.05
2023-11-16,,11.55,11.55,1.28,2.01
2023-11-17,,11.53,11.53,1.27,2.06
2023-11-20,,11.56,11.56,1.28,2.06
2023-11-21,,11.57,11.57,1.28,2.06
2023-11-22,,11.47,11.47,1.27,2.02
2023-11-23,,11.53,11.53,1.27,2.05
2023-11-24,,11.47,11.47,1.27,2.02
2023-11-27,,11.4,11.4,1.26,2.02
2023-11-28,,11.42,11.42,1.26,2.03
2023-11-29,,11.33,11.33,1.25,2.01
2023-11-30,,11.38,11.38,1.26,1.99
2023-12-01,,11.37,11.37,1.25,1.99
2023-12-04,,11.32,11.32,1.25,1.99
2023-12-05,,11.13,11.13,1.23,1.95
2023-12-06,,11.11,11.11,1.23,1.96
2023-12-07,,11.1,11.1,1.22,1.96
2023-12-08,,11.13,11.13,1.23,1.97
2023-12-11,,11.18,11.18,1.25,2.1
2023-12-12,,11.22,11.22,1.26,2.1
2023-12-13,,11.07,11.07,1.24,2.07
2023-12-14,,11.02,11.02,1.24,2.06
2023-12-15,,10.98,10.98,1.23,2.04
2023-12-18,,10.95,10.95,1.23,2.01
2023-12-19,,10.97,10.97,1.23,2.01
2023-12-20,,10.86,10.86,1.22,2.0
2023-12-21,,10.93,10.93,1.23,2.0
2023-12-22,,10.95,10.95,1.23,2.01
2023-12-25,,10.99,10.99,1.23,2.01
2023-12-26,,10.94,10.94,1.23,1.99
2023-12-27,,11.0,11.0,1.23,2.01
2023-12-28,,11.17,11.17,1.25,2.04
2023-12-29,,11.23,11.23,1.26,2.06
2024-01-02,,11.21,11.21,1.26,2.06
2024-01-03,,11.16,11.16,1.25,2.05
2024-01-04,,11.11,11.11,1.25,2.02
2024-01-05,,11.04,11.04,1.24,2.0
2024-01-08,,10.91,10.91,1.23,1.95
2024-01-09,,10.92,10.92,1.23,1.96
2024-01-10,,10.85,10.85,1.22,1.97
2024-01-11,,10.87,10.87,1.22,1.98
2024-01-12,,10.86,10.86,1.22,1.98
2024-01-15,,10.87,10.87,1.22,1.98
2024-01-16,,10.92,10.92,1.23,1.97
2024-01-17,,10.71,10.71,1.2,1.92
2024-01-18,,10.8,10.8,1.21,1.93
2024-01-19,,10.76,10.76,1.21,1.91
2024-01-22,,10.56,10.56,1.18,1.81
2024-01-23,,10.61,10.61,1.19,1.84
2024-01-24,,10.8,10.8,1.21,1.88
2024-01-25,,11.08,11.08,1.24,1.93
2024-01-26,,11.1,11.1,1.24,1.9
2024-01-29,,11.04,11.04,1.24,1.88
2024-01-30,,10.85,10.85,1.22,1.82
2024-01-31,,10.78,10.78,1.21,1.78
2024-02-01,,10.74,10.74,1.2,1.77
2024-02-02,,10.65,10.65,1.19,1.74
2024-02-05,,10.71,10.71,1.2,1.68
2024-02-06,,11.06,11.06,1.24,1.8
2024-02-07,,11.21,11.21,1.26,1.87
2024-02-08,,11.24,11.24,1.26,1.91
2024-02-19,,11.41,11.41,1.28,1.9
2024-02-20,,11.45,11.45,1.28,1.9
2024-02-21,,11.56,11.56,1.29,1.91
2024-02-22,,11.67,11.67,1.31,1.93
2024-02-23,,11.68,11.68,1.31,1.92
2024-02-26,,11.53,11.53,1.29,1.93
2024-02-27,,11.66,11.66,1.31,1.97
2024-02-28,,11.5,11.5,1.29,1.94
2024-02-29,,11.7,11.7,1.31,1.99
2024-03-01,,11.75,11.75,1.32,2.02
2024-03-04,,11.8,11.8,1.32,2.02
2024-03-05,,11.87,11.87,1.33,2.0
2024-03-06,,11.82,11.82,1.32,2.01
2024-03-07,,11.78,11.78,1.32,1.99
2024-03-08,,11.87,11.87,1.33,2.0
2024-03-11,,11.95,11.95,1.34,2.02
2024-03-12,,11.86,11.86,1.33,2.03
2024-03-13,,11.79,11.79,1.32,2.01
2024-03-14,,11.78,11.78,1.32,2.0
2024-03-15,,11.81,11.81,1.32,2.02
2024-03-18,,11.91,11.91,1.33,2.06
2024-03-19,,11.83,11.83,1.32,2.03
2024-03-20,,11.9,11.9,1.33,2.06
2024-03-21,,11.87,11.87,1.33,2.04
2024-03-22,,11.82,11.82,1.32,2.0
2024-03-25,,11.78,11.78,1.31,1.98
2024-03-26,,11.83,11.83,1.31,1.96
2024-03-27,,11.71,11.71,1.3,1.92
2024-03-28,,11.79,11.79,1.3,1.94
2024-03-29,,11.98,11.98,1.3,1.97
2024-04-01,,12.15,12.15,1.32,1.99
2024-04-02,,12.16,12.16,1.32,1.98
2024-04-03,,12.14,12.14,1.31,1.98
2024-04-08,,12.08,12.08,1.31,1.95
2024-04-09,,12.06,12.06,1.3,1.97
2024-04-10,,11.98,11.98,1.3,1.96
2024-04-11,,11.99,11.99,1.3,1.98
2024-04-12,,11.91,11.91,1.29,1.96
2024-04-15,,12.19,12.19,1.32,1.97
2024-04-16,,12.07,12.07,1.31,1.92
2024-04-17,,12.26,12.26,1.33,1.98
2024-04-18,,12.27,12.27,1.33,1.98
2024-04-19,,12.25,12.25,1.32,1.96
2024-04-22,,12.18,12.18,1.31,1.95
2024-04-23,,12.07,12.07,1.3,1.94
2024-04-24,,12.13,12.13,1.3,1.95
2024-04-25,,12.16,12.16,1.31,1.93
2024-04-26,,12.33,12.33,1.32,1.95
2024-04-29,,12.4,12.4,1.32,1.96
2024-04-30,,12.55,12.55,1.3,1.95
2024-05-06,,12.66,12.66,1.31,1.99
2024-05-07,,12.68,12.68,1.31,2.0
2024-05-08,,12.61,12.61,1.3,1.97
2024-05-09,,12.69,12.69,1.31,2.0
2024-05-10,,12.71,12.71,1.31,2.0
2024-05-13,,12.7,12.7,1.31,2.0
2024-05-14,,12.66,12.66,1.31,2.0
2024-05-15,,12.56,12.56,1.3,1.97
2024-05-16,,12.59,12.59,1.3,1.96
2024-05-17,,12.7,12.7,1.32,1.98
2024-05-20,,12.76,12.76,1.32,2.0
2024-05-21,,12.72,12.72,1.32,1.98
2024-05-22,,12.72,12.72,1.32,1.98
2024-05-23,,12.58,12.58,1.3,1.95
2024-05-24,,12.47,12.47,1.29,1.93
2024-05-27,,12.61,12.61,1.31,1.95
2024-05-28,,12.55,12.55,1.3,1.93
2024-05-29,,12.57,12.57,1.3,1.92
2024-05-30,,12.49,12.49,1.29,1.93
2024-05-31,,12.46,12.46,1.29,1.92
2024-06-03,,12.49,12.49,1.29,1.91
2024-06-04,,12.56,12.56,1.3,1.93
2024-06-05,,12.48,12.48,1.3,1.93
2024-06-06,,12.48,12.48,1.3,1.91
2024-06-07,,12.45,12.45,1.3,1.91
2024-06-11,,12.34,12.34,1.28,1.91
2024-06-12,,12.37,12.37,1.29,1.91
2024-06-13,,12.33,12.33,1.28,1.9
2024-06-14,,12.36,12.36,1.29,1.9
2024-06-17,,12.36,12.36,1.29,1.99
2024-06-18,,12.4,12.4,1.3,2.01
2024-06-19,,12.38,12.38,1.3,2.0
2024-06-20,,12.33,12.33,1.29,1.96
2024-06-21,,12.31,12.31,1.29,1.96
2024-06-24,,12.24,12.24,1.28,1.92
2024-06-25,,12.19,12.19,1.28,1.93
2024-06-26,,12.25,12.25,1.29,1.94
2024-06-27,,12.18,12.18,1.28,1.91
2024-06-28,,12.26,12.26,1.29,1.93
2024-07-01,,12.37,12.37,1.3,1.98
2024-07-02,,12.39,12.39,1.3,1.95
2024-07-03,,12.34,12.34,1.3,1.92
2024-07-04,,12.29,12.29,1.29,1.89
2024-07-05,,12.21,12.21,1.28,1.91
2024-07-08,,12.15,12.15,1.28,1.87
2024-07-09,,12.28,12.28,1.29,1.89
2024-07-10,,12.21,12.21,1.29,1.87
2024-07-11,,12.3,12.3,1.3,1.92
2024-07-12,,12.31,12.31,1.31,1.9
2024-07-15,,12.36,12.36,1.31,1.89
2024-07-16,,12.38,12.38,1.32,1.9
2024-07-17,,12.32,12.32,1.31,1.88
2024-07-18,,12.41,12.41,1.33,1.92
2024-07-19,,12.42,12.42,1.33,1.91
2024-07-22,,12.3,12.3,1.31,1.91
